Lawrence,Lawrence,MA,Massachusetts,Essex,25009,01843 01840 01841 01842,42.7070354,-71.1631137,76377,polygon,1840000408
Savoy,Savoy,MA,Massachusetts,Berkshire,25003,01256,42.5667512,-73.0287112,,point,1840029249
Sheffield,Sheffield,MA,Massachusetts,Berkshire,25003,01257,42.1103686,-73.3551148,,point,1840029250
Tyringham,Tyringham,MA,Massachusetts,Berkshire,25003,01264,42.2459215,-73.2037171,,point,1840029251
Windsor,Windsor,MA,Massachusetts,Berkshire,25003,01226,42.5117517,-73.0578779,,point,1840029252
Buckland,Buckland,MA,Massachusetts,Franklin,25011,01339,42.592307,-72.7917601,,point,1840029253
Colrain,Colrain,MA,Massachusetts,Franklin,25011,01340,42.6731396,-72.6967587,,point,1840029254
Conway,Conway,MA,Massachusetts,Franklin,25011,01341,42.5098085,-72.6995349,,point,1840029255
Erving,Erving,MA,Massachusetts,Franklin,25011,01344,42.6000863,-72.3981416,,point,1840029256
Gill,Gill,MA,Massachusetts,Franklin,25011,01354,42.6403629,-72.4995325,,point,1840029257
Heath,Heath,MA,Massachusetts,Franklin,25011,01346,42.673417,-72.8217618,,point,1840029258
Leverett,Leverett,MA,Massachusetts,Franklin,25011,01054,42.4520332,-72.5014759,,point,1840029259
Leyden,Leyden,MA,Massachusetts,Franklin,25011,01301,42.7000837,-72.630091,,point,1840029260
Montague,Montague,MA,Massachusetts,Franklin,25011,01351,42.5356426,-72.535088,,point,1840029261
New Salem,New Salem,MA,Massachusetts,Franklin,25011,01355,42.5042551,-72.3320289,,point,1840029262
Rowe,Rowe,MA,Massachusetts,Franklin,25011,01367,42.6934166,-72.899542,,point,1840029263
Shelburne,Shelburne,MA,Massachusetts,Franklin,25011,01370,42.5898074,-72.6884244,,point,1840029264
Sunderland,Sunderland,MA,Massachusetts,Franklin,25011,01375,42.4667546,-72.5786996,,point,1840029265
Warwick,Warwick,MA,Massachusetts,Franklin,25011,01378,42.6820293,-72.3389743,,point,1840029266
Wendell,Wendell,MA,Massachusetts,Franklin,25011,01379,42.5481429,-72.3967524,,point,1840029267
Ashfield,Ashfield,MA,Massachusetts,Franklin,25011,01330,42.5264745,-72.788426,,point,1840029268
Bernardston,Bernardston,MA,Massachusetts,Franklin,25011,01337,42.6709176,-72.5495336,,point,1840029269
Charlemont,Charlemont,MA,Massachusetts,Franklin,25011,01339,42.627862,-72.8698183,,point,1840029270
Hawley,Hawley,MA,Massachusetts,Franklin,25011,01339,42.5645294,-72.8778734,,point,1840029271
Shutesbury,Shutesbury,MA,Massachusetts,Franklin,25011,01072,42.4564779,-72.4098077,,point,1840029272
Forge Village,Forge Village,MA,Massachusetts,Middlesex,25017,01886,42.5800912,-71.4870092,,point,1840029273
Gleasondale,Gleasondale,MA,Massachusetts,Middlesex,25017,01775,42.4062044,-71.5267314,,point,1840029274
Graniteville,Graniteville,MA,Massachusetts,Middlesex,25017,01886,42.5959244,-71.4620087,,point,1840029275
Nabnasset,Nabnasset,MA,Massachusetts,Middlesex,25017,01886,42.6125911,-71.420341,,point,1840029276
South Chelmsford,South Chelmsford,MA,Massachusetts,Middlesex,25017,01824,42.5709254,-71.3758948,,point,1840029277
Hayden Row,Hayden Row,MA,Massachusetts,Middlesex,25017,01748,42.2042625,-71.5106188,,point,1840029278
Woodville,Woodville,MA,Massachusetts,Middlesex,25017,01748,42.237595,-71.5620094,,point,1840029279
North Chelmsford,North Chelmsford,MA,Massachusetts,Middlesex,25017,01863,42.6389798,-71.3828403,,point,1840029280
North Sudbury,North Sudbury,MA,Massachusetts,Middlesex,25017,01776,42.409261,-71.4045055,,point,1840029281
Pine Lake,Pine Lake,MA,Massachusetts,Middlesex,25017,01776,42.3959273,-71.4536737,,point,1840029282
Pine Rest,Pine Rest,MA,Massachusetts,Middlesex,25017,01776,42.3889831,-71.4370064,,point,1840029283
South Acton,South Acton,MA,Massachusetts,Middlesex,25017,01720,42.4584265,-71.453674,,point,1840029284
Tyngsboro,Tyngsboro,MA,Massachusetts,Middlesex,25017,01879,42.6767568,-71.4245085,,point,1840029285
West Acton,West Acton,MA,Massachusetts,Middlesex,25017,01720,42.4750928,-71.474508,,point,1840029286
North Billerica,North Billerica,MA,Massachusetts,Middlesex,25017,01862,42.5834258,-71.2845035,,point,1840029287
Nutting Lake,Nutting Lake,MA,Massachusetts,Middlesex,25017,01821,42.5378713,-71.2689467,,point,1840029288
River Pines,River Pines,MA,Massachusetts,Middlesex,25017,01821,42.5639818,-71.2883922,,point,1840029289
Wamesit,Wamesit,MA,Massachusetts,Middlesex,25017,01876,42.6250919,-71.2633924,,point,1840029290
North Wilmington,North Wilmington,MA,Massachusetts,Middlesex,25017,01887,42.5695379,-71.1564446,,point,1840029291
Silver Lake,Silver Lake,MA,Massachusetts,Middlesex,25017,01876,42.5695377,-71.1911677,,point,1840029292
North Tewksbury,North Tewksbury,MA,Massachusetts,Middlesex,25017,01876,42.6345362,-71.2458921,,point,1840029293
Watertown,Watertown,MA,Massachusetts,Middlesex,25017,02472,42.3709299,-71.1828321,31915,point,1840029294
Acton,Acton,MA,Massachusetts,Middlesex,25017,01720,42.4850931,-71.43284,,point,1840029295
Ashby,Ashby,MA,Massachusetts,Middlesex,25017,01431,42.6778657,-71.8203525,,point,1840029296
Billerica,Billerica,MA,Massachusetts,Middlesex,25017,01821,42.5584264,-71.268947,,point,1840029297
Chelmsford,Chelmsford,MA,Massachusetts,Middlesex,25017,01824,42.5998139,-71.3672838,,point,1840029298
Dracut,Dracut,MA,Massachusetts,Middlesex,25017,01826,42.6703687,-71.3020052,,point,1840029299
Dunstable,Dunstable,MA,Massachusetts,Middlesex,25017,01827,42.6750898,-71.4828433,,point,1840029300
Holliston,Holliston,MA,Massachusetts,Middlesex,25017,01746,42.2000966,-71.4245049,,point,1840029301
North Reading,North Reading,MA,Massachusetts,Middlesex,25017,01864,42.5750939,-71.0786653,,point,1840029302
Sherborn,Sherborn,MA,Massachusetts,Middlesex,25017,01770,42.2389857,-71.3697814,,point,1840029303
Stow,Stow,MA,Massachusetts,Middlesex,25017,01775,42.4370374,-71.5056199,,point,1840029304
Sudbury,Sudbury,MA,Massachusetts,Middlesex,25017,01776,42.3834278,-71.4161725,,point,1840029305
Tewksbury,Tewksbury,MA,Massachusetts,Middlesex,25017,01876,42.6106479,-71.2342248,,point,1840029306
Wayland,Wayland,MA,Massachusetts,Middlesex,25017,01778,42.3625953,-71.3614484,,point,1840029307
Westford,Westford,MA,Massachusetts,Middlesex,25017,01886,42.5792583,-71.4378411,,point,1840029308
Weston,Weston,MA,Massachusetts,Middlesex,25017,02493,42.3667625,-71.3031132,,point,1840029309
Ashland,Ashland,MA,Massachusetts,Middlesex,25017,01721,42.2612067,-71.4633956,,point,1840029310
Bedford,Bedford,MA,Massachusetts,Middlesex,25017,01730,42.4906499,-71.2761686,,point,1840029311
Carlisle,Carlisle,MA,Massachusetts,Middlesex,25017,01741,42.5292597,-71.3495046,,point,1840029312
Concord,Concord,MA,Massachusetts,Middlesex,25017,01742,42.4603719,-71.3489484,,point,1840029313
Lincoln,Lincoln,MA,Massachusetts,Middlesex,25017,01773,42.4259283,-71.3039469,,point,1840029314
Littleton,Littleton,MA,Massachusetts,Middlesex,25017,01460,42.5375917,-71.5120096,,point,1840029315
Natick,Natick,MA,Massachusetts,Middlesex,25017,01760,42.2834298,-71.3495032,,point,1840029316
Still River,Still River,MA,Massachusetts,Worcester,25027,01467,42.4917585,-71.6175677,,point,1840029317
Fayville,Fayville,MA,Massachusetts,Worcester,25027,01745,42.2945391,-71.5056192,,point,1840029318
Southville,Southville,MA,Massachusetts,Worcester,25027,01772,42.2667615,-71.5364533,,point,1840029319
West Upton,West Upton,MA,Massachusetts,Worcester,25027,01568,42.1695401,-71.6203439,,point,1840029320
Ashburnham,Ashburnham,MA,Massachusetts,Worcester,25027,01430,42.636199,-71.907854,,point,1840029321
Bolton,Bolton,MA,Massachusetts,Worcester,25027,01740,42.4334258,-71.6078449,,point,1840029322
Charlton,Charlton,MA,Massachusetts,Worcester,25027,01507,42.13565,-71.970074,,point,1840029323
Dudley,Dudley,MA,Massachusetts,Worcester,25027,01571,42.0450964,-71.930073,,point,1840029324
Holden,Holden,MA,Massachusetts,Worcester,25027,01520,42.3517586,-71.8634062,,point,1840029325
Hubbardston,Hubbardston,MA,Massachusetts,Worcester,25027,01452,42.4737009,-72.0061877,,point,1840029326
Lancaster,Lancaster,MA,Massachusetts,Worcester,25027,01523,42.4556475,-71.6731246,,point,1840029327
Mendon,Mendon,MA,Massachusetts,Worcester,25027,01756,42.1056525,-71.5522859,,point,1840029328
Millbury,Millbury,MA,Massachusetts,Worcester,25027,01527,42.1939835,-71.7600702,,point,1840029329
Millville,Millville,MA,Massachusetts,Worcester,25027,01529,42.0278756,-71.5808973,,point,1840029330
Northbridge,Northbridge,MA,Massachusetts,Worcester,25027,01534,42.1514847,-71.6495113,,point,1840029331
Oakham,Oakham,MA,Massachusetts,Worcester,25027,01068,42.3528688,-72.0453544,,point,1840029332
Princeton,Princeton,MA,Massachusetts,Worcester,25027,01541,42.4487019,-71.877296,,point,1840029333
Southborough,Southborough,MA,Massachusetts,Worcester,25027,01772,42.3056501,-71.5245087,,point,1840029334
Uxbridge,Uxbridge,MA,Massachusetts,Worcester,25027,01569,42.0773192,-71.6295103,,point,1840029335
West Boylston,West Boylston,MA,Massachusetts,Worcester,25027,01583,42.3667589,-71.785627,,point,1840029336
Westminster,Westminster,MA,Massachusetts,Worcester,25027,01473,42.5459227,-71.9106308,,point,1840029337
Auburn,Auburn,MA,Massachusetts,Worcester,25027,01501,42.1945385,-71.8356271,,point,1840029338
Berlin,Berlin,MA,Massachusetts,Worcester,25027,01503,42.381204,-71.6370121,,point,1840029339
Blackstone,Blackstone,MA,Massachusetts,Worcester,25027,01504,42.0178758,-71.5411738,,point,1840029340
Douglas,Douglas,MA,Massachusetts,Worcester,25027,01516,42.0542638,-71.7395136,,point,1840029341
Grafton,Grafton,MA,Massachusetts,Worcester,25027,01519,42.2070392,-71.6856237,,point,1840029342
Hardwick,Hardwick,MA,Massachusetts,Worcester,25027,01037,42.350091,-72.1995245,,point,1840029343
Harvard,Harvard,MA,Massachusetts,Worcester,25027,01451,42.5000919,-71.5828445,,point,1840029344
Leicester,Leicester,MA,Massachusetts,Worcester,25027,01524,42.245926,-71.9086843,,point,1840029345
New Braintree,New Braintree,MA,Massachusetts,Worcester,25027,01531,42.3167581,-72.1259114,,point,1840029346
Paxton,Paxton,MA,Massachusetts,Worcester,25027,01612,42.311203,-71.9281295,,point,1840029347
Phillipston,Phillipston,MA,Massachusetts,Worcester,25027,01331,42.5486993,-72.1328582,,point,1840029348
Royalston,Royalston,MA,Massachusetts,Worcester,25027,01368,42.6775856,-72.1878604,,point,1840029349
Shrewsbury,Shrewsbury,MA,Massachusetts,Worcester,25027,01545,42.2959267,-71.7128471,,point,1840029350
Sterling,Sterling,MA,Massachusetts,Worcester,25027,01564,42.4375916,-71.7606268,,point,1840029351
Sutton,Sutton,MA,Massachusetts,Worcester,25027,01590,42.1500953,-71.7628478,,point,1840029352
Templeton,Templeton,MA,Massachusetts,Worcester,25027,01468,42.555644,-72.067579,,point,1840029353
Easthampton,Easthampton,MA,Massachusetts,Hampshire,25015,01027,42.266757,-72.66898,16053,point,1840029366
Chesterfield,Chesterfield,MA,Massachusetts,Hampshire,25015,01012,42.3917541,-72.8398172,,point,1840029367
Cummington,Cummington,MA,Massachusetts,Hampshire,25015,01026,42.461753,-72.8939848,,point,1840029368
Hadley,Hadley,MA,Massachusetts,Hampshire,25015,01035,42.3417565,-72.5884222,,point,1840029369
Middlefield,Middlefield,MA,Massachusetts,Hampshire,25015,01243,42.3484207,-73.0151011,,point,1840029370
Pelham,Pelham,MA,Massachusetts,Hampshire,25015,01002,42.3931456,-72.4036961,,point,1840029371
Plainfield,Plainfield,MA,Massachusetts,Hampshire,25015,01070,42.5153633,-72.9162075,,point,1840029372
Southampton,Southampton,MA,Massachusetts,Hampshire,25015,01073,42.2292572,-72.7300929,,point,1840029373
South Hadley,South Hadley,MA,Massachusetts,Hampshire,25015,01075,42.2584245,-72.5745332,,point,1840029374
Westhampton,Westhampton,MA,Massachusetts,Hampshire,25015,01027,42.3028667,-72.7745382,,point,1840029375
Williamsburg,Williamsburg,MA,Massachusetts,Hampshire,25015,01096,42.3931434,-72.7300917,,point,1840029376
Goshen,Goshen,MA,Massachusetts,Hampshire,25015,01032,42.4403646,-72.7995377,,point,1840029377
Caryville,Caryville,MA,Massachusetts,Norfolk,25021,02019,42.1334304,-71.4478383,,point,1840029407
Franklin,Franklin,MA,Massachusetts,Norfolk,25021,02038,42.0834313,-71.396725,31635,point,1840029408
North Bellingham,North Bellingham,MA,Massachusetts,Norfolk,25021,02019,42.1209305,-71.4556163,,point,1840029409
West Medway,West Medway,MA,Massachusetts,Norfolk,25021,02053,42.1417639,-71.4245043,,point,1840029410
Clicquot,Clicquot,MA,Massachusetts,Norfolk,25021,02054,42.1714865,-71.3522801,,point,1840029411
Glenridge,Glenridge,MA,Massachusetts,Norfolk,25021,02030,42.2459306,-71.3214465,,point,1840029412
Harding,Harding,MA,Massachusetts,Norfolk,25021,02052,42.2037087,-71.3239461,,point,1840029413
Highland Lake,Highland Lake,MA,Massachusetts,Norfolk,25021,02056,42.1264871,-71.3097782,,point,1840029414
Rockville,Rockville,MA,Massachusetts,Norfolk,25021,02054,42.1406533,-71.3592244,,point,1840029415
South Walpole,South Walpole,MA,Massachusetts,Norfolk,25021,02071,42.1042654,-71.2611652,,point,1840029416
East Walpole,East Walpole,MA,Massachusetts,Norfolk,25021,02032,42.1620431,-71.2106086,,point,1840029417
Islington,Islington,MA,Massachusetts,Norfolk,25021,02090,42.2237097,-71.1897756,,point,1840029418
Brookville,Brookville,MA,Massachusetts,Norfolk,25021,02343,42.1251,-71.0092126,,point,1840029419
North Cohasset,North Cohasset,MA,Massachusetts,Norfolk,25021,02025,42.2584337,-70.8425445,,point,1840029420
Beechwood,Beechwood,MA,Massachusetts,Norfolk,25021,02025,42.2098231,-70.818932,,point,1840029421
Black Rock,Black Rock,MA,Massachusetts,Norfolk,25021,02025,42.2437117,-70.8286551,,point,1840029422
Avon,Avon,MA,Massachusetts,Norfolk,25021,02322,42.1306554,-71.0411582,,point,1840029423
Cohasset,Cohasset,MA,Massachusetts,Norfolk,25021,02025,42.2417675,-70.8036544,,point,1840029424
Millis,Millis,MA,Massachusetts,Norfolk,25021,02054,42.1675975,-71.3578357,,point,1840029425
Norfolk,Norfolk,MA,Massachusetts,Norfolk,25021,02056,42.1195426,-71.3250564,,point,1840029426
Plainville,Plainville,MA,Massachusetts,Norfolk,25021,02762,42.0042656,-71.3328331,,point,1840029427
Stoughton,Stoughton,MA,Massachusetts,Norfolk,25021,02072,42.1250995,-71.1022712,,point,1840029428
Westwood,Westwood,MA,Massachusetts,Norfolk,25021,02090,42.2139873,-71.2244987,,point,1840029429
Wrentham,Wrentham,MA,Massachusetts,Norfolk,25021,02093,42.0667652,-71.3281114,,point,1840029430
Canton,Canton,MA,Massachusetts,Norfolk,25021,02021,42.1584324,-71.1447732,,point,1840029431
Medway,Medway,MA,Massachusetts,Norfolk,25021,02053,42.1417641,-71.3967256,,point,1840029432
Agawam,Agawam,MA,Massachusetts,Hampden,25013,01001,42.0695391,-72.6148117,28438,point,1840029433
Bondsville,Bondsville,MA,Massachusetts,Hampden,25013,01009,42.2125929,-72.3453601,,point,1840029434
East Longmeadow,East Longmeadow,MA,Massachusetts,Hampden,25013,01028,42.0645396,-72.5125863,,point,1840029435
Granville,Granville,MA,Massachusetts,Hampden,25013,01034,42.0667605,-72.8614874,,point,1840029436
Hampden,Hampden,MA,Massachusetts,Hampden,25013,01036,42.0639841,-72.4134168,,point,1840029437
Ludlow,Ludlow,MA,Massachusetts,Hampden,25013,01056,42.1600936,-72.475919,,point,1840029438
Monson,Monson,MA,Massachusetts,Hampden,25013,01057,42.1042612,-72.3189699,2107,point,1840029439
Montgomery,Montgomery,MA,Massachusetts,Hampden,25013,01085,42.2067573,-72.8050955,,point,1840029440
Southwick,Southwick,MA,Massachusetts,Hampden,25013,01077,42.0548167,-72.7703724,,point,1840029441
Brimfield,Brimfield,MA,Massachusetts,Hampden,25013,01010,42.1228721,-72.2009117,,point,1840029442
Wales,Wales,MA,Massachusetts,Hampden,25013,01081,42.0695394,-72.2223007,,point,1840029443
Accord,Accord,MA,Massachusetts,Plymouth,25023,02061,42.1745451,-70.8836552,,point,1840029444
Liberty Plain,Liberty Plain,MA,Massachusetts,Plymouth,25023,02043,42.1889895,-70.882822,,point,1840029445
North Abington,North Abington,MA,Massachusetts,Plymouth,25023,02351,42.1292671,-70.9494891,,point,1840029446
West Hanover,West Hanover,MA,Massachusetts,Plymouth,25023,02339,42.1195454,-70.8828208,,point,1840029447
Assinippi,Assinippi,MA,Massachusetts,Plymouth,25023,02061,42.1584343,-70.8508764,,point,1840029448
Egypt,Egypt,MA,Massachusetts,Plymouth,25023,02066,42.2126013,-70.7583751,,point,1840029449
Greenbush,Greenbush,MA,Massachusetts,Plymouth,25023,02066,42.1792683,-70.7494856,,point,1840029450
Minot,Minot,MA,Massachusetts,Plymouth,25023,02066,42.2403789,-70.7619867,,point,1840029451
North Hanover,North Hanover,MA,Massachusetts,Plymouth,25023,02339,42.1459342,-70.8675432,,point,1840029452
North Marshfield,North Marshfield,MA,Massachusetts,Plymouth,25023,02050,42.1431573,-70.7703188,,point,1840029453
Hanover Center,Hanover Center,MA,Massachusetts,Plymouth,25023,02339,42.116768,-70.8411533,,point,1840029454
Standish,Standish,MA,Massachusetts,Plymouth,25023,02050,42.1070464,-70.7550403,,point,1840029455
Brant Rock,Brant Rock,MA,Massachusetts,Plymouth,25023,02050,42.0862136,-70.6411476,,point,1840029456
Green Harbor,Green Harbor,MA,Massachusetts,Plymouth,25023,02050,42.0778804,-70.649481,,point,1840029457
Humarock,Humarock,MA,Massachusetts,Plymouth,25023,02047,42.1362131,-70.6900388,,point,1840029458
Kent Park,Kent Park,MA,Massachusetts,Plymouth,25023,02050,42.1084355,-70.6897605,,point,1840029459
Marshfield Center,Marshfield Center,MA,Massachusetts,Plymouth,25023,02050,42.1167688,-70.7161504,,point,1840029460
Ocean Bluff,Ocean Bluff,MA,Massachusetts,Plymouth,25023,02050,42.0973246,-70.6536482,,point,1840029461
Rexhame,Rexhame,MA,Massachusetts,Plymouth,25023,02050,42.1139911,-70.6744824,,point,1840029462
Shore Acres,Shore Acres,MA,Massachusetts,Plymouth,25023,02066,42.2145458,-70.7383746,,point,1840029463
White Horse Beach,White Horse Beach,MA,Massachusetts,Plymouth,25023,02360,41.9309375,-70.5578093,,point,1840029464
Carver,Carver,MA,Massachusetts,Plymouth,25023,02330,41.8834363,-70.7625376,,point,1840029465
East Bridgewater,East Bridgewater,MA,Massachusetts,Plymouth,25023,02333,42.0334341,-70.9592096,,point,1840029466
Halifax,Halifax,MA,Massachusetts,Plymouth,25023,02338,41.991213,-70.861985,,point,1840029467
Hanover,Hanover,MA,Massachusetts,Plymouth,25023,02339,42.1131572,-70.8119859,,point,1840029468
Lakeville,Lakeville,MA,Massachusetts,Plymouth,25023,02347,41.8459353,-70.9494854,,point,1840029469
Marion,Marion,MA,Massachusetts,Plymouth,25023,02738,41.7001043,-70.7628129,1111,point,1840029470
Norwell,Norwell,MA,Massachusetts,Plymouth,25023,02061,42.1617681,-70.7939307,,point,1840029471
Pembroke,Pembroke,MA,Massachusetts,Plymouth,25023,02359,42.0714907,-70.8092074,,point,1840029472
Rochester,Rochester,MA,Massachusetts,Plymouth,25023,02770,41.7317701,-70.8200371,,point,1840029473
Rockland,Rockland,MA,Massachusetts,Plymouth,25023,02370,42.1306563,-70.9161551,,point,1840029474
Wareham,Wareham,MA,Massachusetts,Plymouth,25023,02571,41.7626037,-70.7217017,2896,point,1840029475
West Bridgewater,West Bridgewater,MA,Massachusetts,Plymouth,25023,02379,42.0189894,-71.0078215,,point,1840029476
Whitman,Whitman,MA,Massachusetts,Plymouth,25023,02382,42.0806564,-70.935599,,point,1840029477
Mattapoisett,Mattapoisett,MA,Massachusetts,Plymouth,25023,02739,41.658438,-70.8161468,2915,point,1840029478
Plympton,Plympton,MA,Massachusetts,Plymouth,25023,02367,41.9528802,-70.8144837,,point,1840029479
South Westport,South Westport,MA,Massachusetts,Bristol,25005,02790,41.570937,-71.0578192,,point,1840029503
South Dartmouth,South Dartmouth,MA,Massachusetts,Bristol,25005,02748,41.5917712,-70.9411491,,point,1840029504
Dighton,Dighton,MA,Massachusetts,Bristol,25005,02715,41.8139905,-71.1203229,,point,1840029505
Fairhaven,Fairhaven,MA,Massachusetts,Bristol,25005,02719,41.6376043,-70.9036487,,point,1840029506
Mansfield,Mansfield,MA,Massachusetts,Bristol,25005,02048,42.0334326,-71.2189405,7360,point,1840029507
Raynham,Raynham,MA,Massachusetts,Bristol,25005,02767,41.9487118,-71.0731008,,point,1840029508
Seekonk,Seekonk,MA,Massachusetts,Bristol,25005,02771,41.808434,-71.3369973,,point,1840029509
Berkley,Berkley,MA,Massachusetts,Bristol,25005,02779,41.8459347,-71.0828222,,point,1840029510
Easton,Easton,MA,Massachusetts,Bristol,25005,02375,42.0245442,-71.1286594,,point,1840029511
Norton,Norton,MA,Massachusetts,Bristol,25005,02766,41.9667666,-71.1869939,2671,point,1840029512
Rehoboth,Rehoboth,MA,Massachusetts,Bristol,25005,02769,41.8403786,-71.2494938,,point,1840029513
Swansea,Swansea,MA,Massachusetts,Bristol,25005,02777,41.7481575,-71.1897684,,point,1840029514
Cotuit,Cotuit,MA,Massachusetts,Barnstable,25001,02635,41.6167766,-70.4369703,,point,1840029515
Marstons Mills,Marstons Mills,MA,Massachusetts,Barnstable,25001,02648,41.6562204,-70.4161364,,point,1840029516
